מספר קלפי,שם ישוב,כתובת,מצביעים,כשרים,אמת,ג,ד,ה,ו,ז,זה,זך,חץ,טב,יש,כ,כן,כץ,ל,מחל,מרצ,נץ,עם,פ,פז,פכ,פץ,ף,צה,ק,קז,קנ,קפ,רק,שס
1960,פתח תקווה,צלח שלום         33,321,312,19,5,0,0,0,0,9,10,1,10,2,1,65,1,92,24,0,0,2,0,0,1,2,0,0,1,0,2,0,0,65
1970,פתח תקווה,צלח שלום         33,588,585,4,25,0,0,0,0,0,5,0,122,0,6,10,0,19,31,3,0,0,1,0,0,0,0,0,0,0,0,0,0,359
1980,פתח תקווה,קהילת שיקגו      1,571,567,0,363,0,0,0,0,0,0,0,52,0,14,0,4,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,130
1990,פתח תקווה,צלח שלום         33,433,429,23,5,0,0,0,0,4,5,2,57,0,3,103,0,134,45,3,0,0,4,1,0,0,0,0,1,0,7,0,3,29
2000,פתח תקווה,גיסין אבשלום     60,470,468,89,2,0,0,0,0,0,55,3,10,1,0,185,0,16,47,20,0,0,1,0,0,0,0,0,1,0,4,0,20,14
2010,פתח תקווה,קרול יעקב        11,572,566,123,6,0,0,0,0,0,58,2,37,1,3,177,0,20,68,23,0,0,3,1,1,0,0,0,0,0,5,0,10,28
2020,פתח תקווה,גיסין אבשלום     60,554,551,90,1,0,0,1,0,0,61,3,11,3,1,232,0,20,59,32,0,0,1,0,0,2,0,0,0,2,4,0,15,13
2030,פתח תקווה,גיסין אבשלום     60,611,602,97,1,0,0,2,0,0,75,5,7,1,1,259,0,16,65,30,1,0,9,0,1,0,0,0,0,0,7,0,14,11
2040,פתח תקווה,גיסין אבשלום     60,324,324,48,1,0,0,0,0,0,39,0,9,1,1,141,0,12,29,16,0,0,3,0,0,0,0,0,0,0,2,0,11,11
2050,פתח תקווה,שיפר יצחק        43,321,316,44,1,0,0,0,0,1,33,1,7,1,0,76,0,54,45,12,0,0,0,0,0,0,0,0,1,1,4,0,3,32
2060,פתח תקווה,הבנים            5,443,428,35,2,0,0,1,1,8,16,2,20,0,9,92,0,146,50,5,0,0,2,2,0,1,0,0,2,3,8,0,4,19
2070,פתח תקווה,גיסין אבשלום     60,556,554,89,1,0,0,0,0,0,67,0,20,0,2,213,0,28,58,32,1,0,5,0,0,1,0,0,0,0,6,0,9,22
2080,פתח תקווה,קרול יעקב        11,202,193,21,3,0,0,1,0,0,10,0,11,0,1,36,0,47,31,0,0,0,0,0,0,0,0,0,1,1,0,0,3,27
2090,פתח תקווה,גיסין אבשלום     60,530,527,97,1,0,0,0,1,1,66,1,14,3,1,212,0,29,44,15,0,0,3,0,0,0,0,0,0,0,6,0,21,12
2100,פתח תקווה,הרב מימון        4,371,365,65,5,0,0,0,0,1,27,2,40,1,4,77,0,30,47,8,0,0,2,0,0,0,0,0,1,0,2,0,8,45
2110,פתח תקווה,גיסין אבשלום     60,396,396,63,2,0,0,0,1,0,69,4,15,2,0,127,0,21,48,15,0,0,2,0,1,0,0,0,0,0,2,0,15,9
2150,פתח תקווה,קרול יעקב        11,289,281,33,1,0,0,0,0,3,16,0,13,0,0,68,0,57,44,9,0,0,1,0,0,0,0,0,0,0,1,0,2,33
2180,פתח תקווה,שטמפפר יהושע     90,324,313,40,9,0,0,0,0,0,41,0,18,2,0,82,1,34,54,3,0,0,0,0,1,0,0,1,0,0,2,0,4,21
2190,פתח תקווה,שיפר יצחק        43,397,396,60,1,0,0,0,0,0,52,2,33,1,3,111,0,41,48,11,0,0,2,0,0,1,0,0,0,1,4,0,12,13
2200,פתח תקווה,סלומון           12,425,423,47,29,0,0,0,0,0,52,1,103,0,2,93,0,22,39,12,0,0,2,0,0,1,0,1,0,1,3,0,8,7
2210,פתח תקווה,שפירא הרמן צבי   46,449,443,84,11,0,0,1,0,0,49,3,37,1,1,154,0,26,27,20,0,0,6,1,1,0,0,1,0,0,3,0,7,10
2220,פתח תקווה,סלומון           12,332,321,41,44,0,0,0,0,0,15,0,40,1,6,58,0,49,30,9,0,0,0,0,0,0,0,0,0,0,5,1,3,19
2230,פתח תקווה,סביון            23,389,368,14,0,1,0,0,0,0,15,3,16,0,1,87,1,177,34,5,0,0,2,1,0,0,0,0,0,1,2,0,3,5
2250,פתח תקווה,אמסטרדם          16,243,235,28,6,0,0,0,1,2,25,1,6,1,1,63,0,37,27,7,0,0,1,0,0,1,0,0,1,0,3,0,5,19
2280,פתח תקווה,הצפירה           4,326,323,49,3,0,0,0,0,0,40,1,17,2,0,93,0,14,63,6,0,0,0,0,0,1,0,1,0,2,4,0,7,20
2300,פתח תקווה,עין גנים         71,419,415,33,7,1,0,0,0,0,37,1,30,0,2,108,0,25,84,13,1,0,2,0,0,0,0,0,0,0,3,0,8,60
2310,פתח תקווה,ישעיהו ישראל     1,399,382,88,1,0,0,0,0,0,39,3,4,0,1,135,0,13,41,11,0,0,1,0,1,0,0,0,0,0,6,0,11,27
2320,פתח תקווה,ישעיהו ישראל     1,541,534,82,1,1,0,0,0,0,58,0,19,0,2,169,0,53,69,26,0,0,6,0,0,0,0,0,0,0,4,0,9,35
2330,פתח תקווה,חזון איש         4,400,396,65,6,0,0,0,0,1,36,2,14,1,4,102,0,60,41,7,0,0,1,1,0,2,0,1,0,0,4,0,4,44
2360,פתח תקווה,צלח שלום         33,281,279,28,4,0,0,0,0,0,33,0,50,1,2,66,0,13,43,5,0,0,1,0,1,0,0,0,0,0,1,0,3,28
2370,פתח תקווה,קהילת שיקגו      1,576,575,3,359,0,0,0,0,0,0,0,104,1,16,2,0,6,9,2,0,0,0,0,0,0,0,0,0,0,1,0,0,72
2380,פתח תקווה,קהילת שיקגו      1,443,441,26,3,0,0,1,0,0,12,0,181,0,5,58,0,66,34,4,0,0,2,0,0,0,0,0,0,0,3,0,4,42
2390,פתח תקווה,עדש שפיק         7,361,359,32,3,0,0,0,1,0,36,0,102,0,4,72,0,17,36,4,0,0,0,2,0,1,0,0,0,0,4,0,3,42
2420,פתח תקווה,העצמאות          50,357,350,24,14,0,0,0,0,0,16,0,124,0,3,96,0,14,32,6,0,0,2,0,0,0,0,0,0,0,5,0,1,13
2430,פתח תקווה,בס זליג          17,365,364,73,4,0,0,0,0,0,34,0,36,1,2,124,0,23,21,9,1,0,5,0,0,0,0,0,0,0,8,0,7,16
2500,פתח תקווה,אנדרסן           8,252,246,41,3,0,0,0,0,0,21,1,15,0,1,69,0,30,28,5,0,0,0,0,0,0,0,0,0,1,3,0,2,26
9500,פתח תקווה,שיפר יצחק        43,382,378,64,0,0,0,0,0,2,51,1,11,2,1,151,0,24,20,20,0,0,2,0,0,0,0,0,0,0,2,0,19,8
9540,פתח תקווה,אשכול לוי        2,193,192,26,1,0,0,0,0,0,9,1,16,0,0,85,0,7,23,11,0,0,3,0,0,0,0,0,0,0,3,0,4,3
9550,פתח תקווה,אשכול לוי        2,633,624,100,8,0,0,0,0,1,62,5,75,1,1,221,0,26,68,17,0,0,7,0,0,0,0,0,0,0,5,0,10,17
9560,פתח תקווה,העצמאות          50,101,101,6,4,0,0,0,0,0,3,0,48,0,1,18,0,3,13,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1
9570,פתח תקווה,ישעיהו ישראל     1,484,484,59,3,0,0,1,0,0,56,1,41,0,1,155,1,25,66,22,0,0,2,0,0,0,0,0,0,1,5,0,14,31
9580,פתח תקווה,קהילת שיקגו      1,399,397,26,10,0,0,0,0,0,24,2,116,2,7,76,0,33,39,5,0,0,3,0,0,0,0,0,0,0,1,0,3,50
10,צפת,השבעה,352,348,28,4,0,0,0,0,0,2,1,48,0,108,24,0,27,20,3,0,0,0,1,1,0,1,0,0,0,2,0,0,78
20,צפת,יוספטל,328,321,30,7,0,0,0,0,15,6,3,27,0,30,62,0,15,45,2,0,0,1,0,0,0,0,0,0,2,0,1,2,73
30,צפת,יוספטל,429,425,38,9,0,0,1,0,0,11,0,83,2,91,31,0,10,43,0,2,0,8,0,0,0,0,0,1,0,3,0,0,92
40,צפת,רמת רזים,499,490,68,4,2,0,0,0,1,24,0,44,1,6,97,0,105,71,2,1,0,0,0,0,1,0,0,0,0,6,0,5,52
50,צפת,רמת רזים,283,278,30,3,0,0,3,0,0,11,0,23,0,16,72,0,62,31,1,0,0,3,0,0,0,0,0,0,0,3,0,0,20
60,צפת,השבעה,340,337,6,9,0,0,0,0,0,0,0,41,0,0,214,0,5,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,47
70,צפת,שכ איביקור,476,457,30,6,1,0,1,0,0,4,0,12,0,14,109,1,204,26,11,2,0,0,0,0,0,0,0,1,0,7,0,2,26
80,צפת,רמת רזים,355,351,55,7,0,0,0,0,0,14,0,23,0,29,78,0,44,46,2,0,0,0,0,0,0,0,1,1,2,4,0,2,43
90,צפת,ירושלים          20,252,249,32,9,0,1,0,0,1,11,0,42,1,10,46,0,3,28,2,0,0,1,3,0,0,0,0,0,0,4,0,3,52
100,צפת,יוספטל,466,461,63,6,0,0,0,0,0,20,1,49,0,14,130,0,25,74,2,1,0,2,0,0,0,0,0,1,1,3,0,2,67
110,צפת,נוף כנרת,229,227,33,0,0,0,0,0,0,12,3,4,0,0,62,0,51,23,13,2,0,2,0,0,0,0,0,0,0,2,0,9,11
120,צפת,השבעה,301,298,19,11,0,0,0,0,0,5,0,20,0,93,29,0,18,30,2,0,0,1,0,0,1,0,2,0,0,0,0,3,64
130,צפת,רמת רזים,339,333,20,6,0,0,0,0,0,4,0,10,3,8,52,0,151,44,2,0,0,1,0,2,0,0,0,0,0,0,0,0,30
150,צפת,''חת''''ם סופר'',422,416,9,155,0,1,0,0,0,6,0,45,0,26,20,0,8,31,4,0,0,2,0,1,0,0,0,0,0,6,0,3,99
160,צפת,ירושלים          20,518,514,23,156,0,0,0,0,0,8,0,42,0,71,43,0,4,35,1,0,0,2,0,0,0,0,0,0,0,3,0,0,126
170,צפת,שפרינצק,472,466,27,56,0,0,2,0,1,16,3,128,1,19,43,0,20,48,0,0,0,0,0,0,0,0,0,1,1,3,0,2,95
180,צפת,שכ גני הדר,314,311,11,9,0,0,0,0,0,5,0,11,0,4,18,0,24,21,1,1,0,0,0,0,0,0,0,1,0,1,0,0,204
190,צפת,''צה''''ל             7'',399,391,1,180,0,0,0,0,0,0,0,1,0,6,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,198
200,צפת,אלעזר דוד,316,307,25,7,0,0,0,0,0,4,2,8,0,0,46,0,134,33,2,0,0,1,1,0,1,0,0,0,2,3,0,0,38
210,צפת,''צה''''ל             12'',285,279,8,17,0,0,0,0,0,2,0,7,3,7,16,0,82,28,0,1,0,0,0,0,1,0,1,3,0,2,1,2,98
220,צפת,''צה''''ל             9'',278,274,0,103,0,0,1,0,2,0,0,3,0,14,2,0,0,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,144
240,צפת,''הפלמ''''ח'',470,467,39,17,0,0,0,0,0,32,0,87,0,15,68,0,49,70,1,0,0,2,0,0,0,0,0,0,2,3,1,1,80
250,צפת,''הפלמ''''ח'',384,378,27,20,0,0,0,0,0,30,0,73,0,11,57,0,14,42,0,0,0,3,0,0,0,0,0,0,0,4,0,1,96
260,צפת,ויצמן            1,351,339,26,5,1,0,1,0,3,4,2,25,0,9,43,0,68,54,1,0,0,1,1,0,0,0,0,0,1,4,0,4,86
270,צפת,אלעזר דוד,272,263,12,6,0,0,1,0,0,5,0,24,0,1,30,0,34,27,0,0,0,1,0,0,0,0,0,2,1,4,0,0,115
280,צפת,אנילביץ,350,340,22,5,0,0,0,0,2,6,1,27,0,3,70,0,85,50,5,0,0,3,0,0,1,0,0,1,0,3,1,1,54
290,צפת,שפרינצק,389,376,37,9,0,2,1,0,2,10,0,47,0,9,32,0,52,35,6,1,0,0,0,0,1,0,0,0,0,4,0,2,126
300,צפת,ויצמן            1,478,469,24,6,0,0,1,0,2,16,0,72,1,7,55,0,76,59,5,0,0,2,0,0,0,0,1,1,0,5,1,7,128
310,צפת,ויצמן            1,287,282,18,2,0,0,0,0,0,6,0,42,0,12,20,0,9,41,0,0,0,4,0,0,0,0,0,0,0,0,0,2,126
400,צפת,עכברה,86,82,14,0,1,0,4,0,0,0,0,1,0,1,19,1,0,2,0,0,34,0,0,0,0,0,0,0,0,2,0,1,2
9900,צפת,ירושלים          20,29,28,10,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,3,4
10,קרית מוצקין,אושה,436,431,78,1,0,0,0,0,0,50,5,47,2,2,139,0,22,36,12,0,0,5,0,1,1,0,0,0,1,3,0,9,17
20,קרית מוצקין,הרב קוק          102,299,297,55,1,0,0,0,0,0,45,3,36,1,0,84,0,13,23,9,0,0,3,0,0,0,0,1,1,0,7,1,5,9
30,קרית מוצקין,אושה,469,463,84,1,0,0,1,1,0,45,1,45,0,1,163,0,44,37,8,0,0,4,0,0,2,1,0,0,1,3,0,8,13
40,קרית מוצקין,אושה,310,299,55,3,0,0,0,1,0,21,0,11,0,4,106,1,34,24,6,0,0,3,0,0,0,0,0,0,1,3,1,1,24
50,קרית מוצקין,אושה,406,402,70,2,0,0,0,0,0,54,1,35,0,3,128,0,18,42,11,0,0,4,0,1,0,2,0,0,2,8,0,9,12
60,קרית מוצקין,שד קרן קימת,342,337,77,2,0,0,0,0,0,30,2,35,0,2,103,0,24,29,13,1,0,4,0,0,0,0,0,0,1,5,0,2,7
70,קרית מוצקין,שד ויצמן         41,361,358,46,0,1,0,0,0,0,46,6,27,0,0,93,0,47,44,6,0,0,1,1,0,0,0,0,2,1,2,0,9,26
80,קרית מוצקין,מורדי הגטאות     17,263,259,40,3,0,0,0,0,0,24,1,5,3,1,100,0,32,21,2,0,0,0,1,0,0,0,0,0,0,7,0,0,19
90,קרית מוצקין,שד ויצמן         41,407,405,80,1,1,0,0,0,0,33,3,37,2,0,129,0,32,37,10,0,0,0,0,0,0,0,1,0,3,4,0,7,25
100,קרית מוצקין,אושה,414,407,72,3,0,0,0,0,0,49,0,34,1,2,154,0,15,30,13,1,0,4,0,0,1,0,0,0,1,9,0,8,10
110,קרית מוצקין,שד ויצמן         4,335,334,70,6,0,0,1,0,0,57,0,18,0,1,100,0,26,20,4,0,0,0,0,0,0,0,0,0,0,7,0,4,20
120,קרית מוצקין,הרב קוק          62,383,380,72,5,0,0,0,0,0,37,0,41,0,5,136,0,22,19,4,1,0,2,0,0,1,0,0,0,0,8,0,6,21
130,קרית מוצקין,דולצ'ין          1,389,378,62,2,0,0,0,0,2,19,5,6,2,5,110,0,85,34,3,0,0,0,0,0,0,0,0,0,1,2,0,5,35
140,קרית מוצקין,החשמונאים        10,384,375,88,1,0,0,0,0,1,33,2,17,3,1,110,0,33,37,3,0,0,1,0,0,0,0,0,0,1,8,0,11,25
150,קרית מוצקין,שד קרן קימת,278,278,50,0,1,0,0,0,0,26,1,30,0,2,83,0,32,26,5,2,0,0,0,2,0,0,0,0,1,3,0,4,10
160,קרית מוצקין,יוספטל           25,255,250,28,2,0,0,0,1,3,18,1,12,0,6,68,0,53,14,6,1,0,2,0,0,1,0,0,0,0,4,0,2,28
170,קרית מוצקין,שפרינצק          13,406,399,70,0,1,0,0,0,2,42,2,7,0,4,117,0,75,39,16,2,0,0,0,0,2,0,0,0,1,6,0,4,9
180,קרית מוצקין,הרב קוק          62,416,414,72,4,0,0,0,0,1,52,0,37,0,3,123,1,21,45,10,1,0,4,0,0,0,1,1,0,0,7,1,6,24
190,קרית מוצקין,שפרינצק          13,452,437,32,4,1,0,1,2,1,13,1,11,0,3,138,1,167,27,2,0,0,0,11,0,0,0,0,1,3,2,0,1,15
200,קרית מוצקין,שד ויצמן         4,359,352,56,3,0,0,1,1,0,32,1,12,0,5,85,0,62,27,6,1,0,1,0,0,1,0,0,1,0,4,0,3,50
210,קרית מוצקין,החשמונאים        10,373,367,34,4,0,0,0,0,3,22,3,15,1,1,91,0,116,32,3,0,1,0,1,1,1,0,0,0,1,2,0,2,33
220,קרית מוצקין,יוספטל           25,318,315,55,1,0,0,0,0,0,34,1,20,0,1,122,0,22,19,10,1,0,1,0,0,0,0,0,0,0,5,0,10,13
230,קרית מוצקין,דקר              4,547,536,53,4,1,0,1,1,0,45,1,13,0,2,220,0,113,39,8,0,0,3,4,1,0,0,0,1,3,5,0,5,13
240,קרית מוצקין,קדיש לוז         55,348,340,73,2,1,1,0,0,2,29,4,5,0,4,105,0,35,28,9,0,0,4,0,0,0,0,0,1,0,6,0,2,29
250,קרית מוצקין,דולצ'ין          1,377,356,27,3,0,0,0,0,0,9,2,21,1,1,113,1,109,35,4,0,0,0,0,0,1,0,0,0,3,5,0,2,19
260,קרית מוצקין,יוספטל           25,426,418,71,1,0,0,0,0,0,39,3,12,0,0,113,0,93,31,5,0,0,4,1,2,0,0,0,0,1,11,2,8,21
270,קרית מוצקין,דקר              4,290,283,44,5,0,0,0,0,0,37,0,6,0,1,98,0,32,21,4,1,0,0,0,0,1,0,0,0,4,4,0,5,20
280,קרית מוצקין,יוספטל           25,381,373,29,1,0,0,0,1,3,22,0,15,0,2,114,0,108,38,6,0,0,1,2,0,0,1,0,2,4,3,0,1,20
290,קרית מוצקין,דקר              4,359,350,79,2,0,0,0,2,2,39,0,11,0,0,117,0,31,34,6,0,0,1,1,1,0,0,0,2,0,5,0,4,13
300,קרית מוצקין,יוספטל           25,302,294,44,1,0,0,0,0,0,34,0,30,0,1,93,0,37,19,10,0,0,1,0,0,0,0,0,0,0,4,0,2,18
310,קרית מוצקין,אושה,398,392,78,0,0,0,0,0,0,44,1,39,1,3,132,0,31,34,8,0,0,4,0,0,0,0,0,0,0,5,0,3,9
320,קרית מוצקין,יוספטל           25,322,321,81,1,0,0,0,0,1,33,1,10,0,0,115,0,26,21,2,1,0,3,0,0,0,0,0,0,1,2,0,8,15
330,קרית מוצקין,מורדי הגטאות     17,408,406,67,1,0,0,0,0,0,39,3,35,0,5,131,0,31,41,10,0,0,1,0,0,0,1,0,1,1,5,0,2,32
350,קרית מוצקין,שד ויצמן         4,280,272,60,1,0,0,0,0,0,21,3,8,0,1,65,0,28,25,7,1,0,0,0,1,1,0,0,0,0,3,1,3,43
360,קרית מוצקין,החשמונאים        10,325,321,48,3,0,0,0,0,1,26,2,27,0,1,99,0,55,25,8,0,0,3,0,0,2,0,0,0,1,2,0,4,14
370,קרית מוצקין,דולצ'ין          1,369,366,58,0,0,0,1,0,0,23,0,18,0,0,131,0,78,23,3,0,0,0,0,0,0,0,0,0,3,4,0,10,14
380,קרית מוצקין,דולצ'ין          1,457,447,76,2,2,0,0,0,2,30,7,10,0,0,159,1,74,50,14,0,0,0,0,0,0,0,0,1,1,2,0,5,11
430,קרית מוצקין,שד קרן קימת,332,326,67,4,0,0,0,0,0,44,0,14,4,1,105,1,27,25,12,1,0,0,1,0,1,0,1,0,0,3,0,3,12
440,קרית מוצקין,שד ויצמן         41,413,407,81,0,0,0,0,0,1,54,0,25,0,2,120,0,40,42,15,0,0,4,0,0,0,0,0,0,0,2,0,7,14
500,קרית מוצקין,דולצ'ין          1,457,451,63,0,0,0,0,0,0,54,1,17,1,2,141,0,75,49,8,0,0,1,0,0,1,1,0,0,0,10,0,6,21
510,קרית מוצקין,אלון יגאל        4,294,291,59,0,0,0,0,0,0,41,1,11,0,0,120,1,9,16,15,1,0,1,1,0,0,0,0,0,0,1,0,7,7
520,קרית מוצקין,אלון יגאל        4,337,336,59,1,0,0,0,0,0,33,1,6,0,0,120,0,41,37,12,0,0,0,0,1,0,0,0,0,2,0,0,4,19
530,קרית מוצקין,אלון יגאל        4,466,464,105,3,0,0,0,0,0,40,4,25,1,1,145,0,59,40,9,0,0,1,0,0,0,0,0,0,0,9,0,8,14
550,קרית מוצקין,דקר              4,470,458,88,4,1,0,0,0,1,55,4,20,1,2,152,0,44,50,2,0,0,4,0,0,0,0,0,0,1,3,0,7,19
600,קרית מוצקין,בגין מנחם        26,454,454,100,1,0,0,0,0,0,50,1,11,1,0,172,1,25,34,12,0,0,2,0,0,0,0,1,0,1,5,1,15,21
610,קרית מוצקין,בגין מנחם        26,516,512,98,1,0,0,0,0,1,63,2,29,3,0,188,1,35,38,12,1,0,1,0,0,0,0,1,0,0,3,0,12,23
620,קרית מוצקין,דרך עכו          257,416,410,92,0,0,0,0,0,0,40,0,7,1,0,144,0,44,38,8,0,0,0,0,0,0,0,0,0,3,12,0,6,15
630,קרית מוצקין,בגין מנחם        26,539,537,114,0,0,0,0,1,0,64,0,17,2,1,221,1,24,45,4,0,0,8,0,0,0,0,0,0,0,2,1,11,21
640,קרית מוצקין,דקר              4,508,500,127,3,0,0,0,0,2,60,0,10,2,0,171,0,25,28,13,1,0,1,0,0,0,0,0,1,1,10,0,14,31
650,קרית מוצקין,קדיש לוז         55,461,454,74,4,0,0,1,0,2,33,2,20,0,1,167,0,44,48,9,0,0,0,0,0,1,0,0,1,0,5,0,4,38
660,קרית מוצקין,בגין מנחם        26,562,556,112,0,0,0,0,0,0,60,1,12,2,1,240,0,29,46,14,0,0,2,0,0,0,0,0,0,0,4,0,16,17
670,קרית מוצקין,קדיש לוז         56,320,312,53,5,0,0,0,0,1,12,0,5,1,2,84,0,72,32,0,1,0,0,0,0,0,0,0,0,1,10,0,4,29
680,קרית מוצקין,דרך עכו          257,282,276,44,1,0,0,0,0,8,25,0,4,0,1,77,0,52,20,2,0,0,0,2,0,2,0,0,0,1,5,0,3,29
690,קרית מוצקין,קדיש לוז         56,301,295,52,4,0,0,0,0,10,16,1,6,0,1,88,1,52,22,5,0,0,2,1,0,0,0,0,0,0,4,1,3,26
20,ראשון לציון,סילבר            2,323,319,30,2,0,0,0,0,8,19,2,18,1,2,62,0,39,36,3,0,0,1,0,1,0,0,0,0,2,2,0,1,90
30,ראשון לציון,הרב נורוק        10,268,260,29,5,0,0,0,0,14,22,1,15,0,3,52,0,32,25,3,0,0,1,0,0,0,0,0,1,0,3,1,6,47
40,ראשון לציון,סילבר            2,360,356,28,4,0,0,0,0,43,15,1,9,0,0,61,1,110,23,4,0,0,0,0,0,2,1,2,4,0,4,0,2,42
50,ראשון לציון,שאול המלך        5,403,396,59,4,0,1,0,2,16,36,1,40,0,2,72,2,16,48,5,1,1,1,0,0,0,0,0,1,0,5,0,9,74
60,ראשון לציון,אנילביץ          34,370,358,36,2,0,0,1,0,62,29,1,27,0,3,53,0,48,24,3,0,0,2,2,0,0,0,0,0,2,3,0,5,55
70,ראשון לציון,סילבר            2,303,295,36,1,0,0,0,0,25,23,0,7,0,0,52,0,66,30,5,0,0,0,0,1,1,0,0,0,0,1,0,3,44
80,ראשון לציון,סילבר            2,329,318,40,3,0,0,0,0,4,31,0,20,1,1,73,0,36,44,2,0,0,1,0,0,1,0,0,0,0,3,0,5,53
90,ראשון לציון,הרב נורוק        10,301,293,31,0,0,0,0,0,29,14,0,13,2,1,51,1,35,34,2,0,0,0,0,1,0,0,1,0,1,4,0,5,68
100,ראשון לציון,אנילביץ          34,371,361,38,1,0,1,0,2,62,8,0,8,3,0,60,0,62,37,1,0,0,1,1,0,0,0,0,0,0,5,0,6,65
110,ראשון לציון,אנילביץ          34,352,348,32,1,0,0,0,0,72,32,1,11,0,0,76,0,47,22,2,0,0,1,0,0,0,0,0,0,2,5,0,3,41
120,ראשון לציון,סילבר            2,283,270,32,4,0,0,0,2,37,23,1,9,1,2,39,0,36,24,4,0,1,2,1,0,1,0,0,0,2,6,0,4,39
130,ראשון לציון,עין הקורא        23,445,439,51,3,0,0,0,0,0,46,0,9,0,0,142,0,87,49,13,0,0,2,0,0,1,1,0,0,2,4,0,8,21
140,ראשון לציון,כצנלסון          26,415,408,56,0,0,0,0,0,1,54,2,17,0,0,142,0,70,29,11,0,0,2,1,0,0,0,0,0,0,3,0,4,16
150,ראשון לציון,הירקון           4,465,451,72,0,0,0,0,0,4,59,5,20,1,2,113,0,89,40,10,0,1,0,1,0,0,0,0,1,2,5,0,9,17
160,ראשון לציון,צמח              7,452,449,92,1,0,0,0,0,0,44,1,6,1,1,186,0,13,41,22,1,0,11,0,0,0,0,0,0,0,7,0,16,6
170,ראשון לציון,הבריגדה          10,350,345,61,6,0,0,0,0,2,44,1,7,0,1,128,0,27,31,8,0,0,1,0,0,0,0,0,0,1,10,0,4,13
180,ראשון לציון,עולי הגרדום      31,398,395,65,3,0,1,0,0,0,66,2,15,3,1,123,0,57,27,11,0,0,1,0,0,0,0,0,0,1,4,0,7,8
190,ראשון לציון,רמז              11,403,395,78,1,0,0,0,0,3,47,0,18,0,0,112,0,60,33,19,0,0,1,0,0,3,0,0,0,0,10,0,6,4
200,ראשון לציון,כצנלסון          26,405,396,66,3,0,0,1,0,0,64,1,9,0,1,126,0,47,30,17,0,0,6,0,0,0,0,2,1,0,6,0,7,9
210,ראשון לציון,כצנלסון          26,441,431,71,2,0,0,0,0,1,55,1,16,0,3,138,0,58,42,14,0,0,1,0,0,0,0,1,0,1,6,0,11,10
220,ראשון לציון,עולי הגרדום      31,430,418,75,1,0,0,1,1,0,64,5,18,0,0,130,0,54,27,23,0,0,1,0,0,0,0,0,1,0,5,0,7,5
230,ראשון לציון,שינקין           18,393,387,52,5,0,0,0,0,1,44,4,14,1,1,125,0,66,39,8,1,0,1,0,0,0,0,0,1,0,5,0,2,17
240,ראשון לציון,דרובין יואל      37,327,324,63,5,0,0,0,0,0,29,1,10,2,2,95,0,47,28,12,1,1,1,0,0,0,0,0,0,2,4,0,4,17
250,ראשון לציון,דרובין יואל      37,295,282,26,0,0,0,0,0,0,34,0,6,0,0,72,0,61,41,8,0,0,2,0,1,0,0,0,0,3,4,0,3,21
260,ראשון לציון,''תרמ''''ב            7'',325,315,42,2,0,0,0,0,0,50,1,11,2,5,73,0,69,32,7,0,0,0,0,0,0,0,0,0,0,7,1,6,7
270,ראשון לציון,הבריגדה          12,273,263,37,0,0,0,1,0,0,33,0,10,0,0,84,0,45,33,3,0,0,4,0,0,1,0,1,0,1,2,0,3,5
280,ראשון לציון,המתנדבים         6,372,368,70,0,0,0,0,2,0,46,0,12,1,0,110,0,60,30,13,0,0,0,0,0,0,0,0,0,1,5,0,8,10
290,ראשון לציון,אהרון וברוך      1,311,308,46,0,0,0,1,0,0,40,1,13,0,3,103,0,45,23,10,0,0,2,0,0,0,0,0,0,1,5,0,5,10
300,ראשון לציון,וייז סטפן        13,336,331,34,4,0,0,1,0,1,46,0,5,0,0,95,0,81,30,4,0,0,1,0,0,0,0,0,0,0,5,0,6,18
310,ראשון לציון,אחד העם          7,340,329,36,7,0,0,0,0,0,34,0,15,2,0,86,0,74,29,9,0,0,1,0,2,0,0,0,1,1,6,0,5,21
320,ראשון לציון,וייז סטפן        13,390,382,48,2,0,0,0,0,0,39,3,9,1,0,97,0,93,41,4,0,0,0,0,1,0,0,0,2,0,6,1,11,24
330,ראשון לציון,אחד העם          7,320,309,49,2,0,0,0,0,1,21,0,24,0,1,68,0,66,27,10,0,0,4,0,1,0,0,0,0,1,0,0,6,28
340,ראשון לציון,האחים סולימן     2,383,383,63,10,0,0,0,0,0,34,2,15,0,0,103,0,38,48,9,0,1,2,0,0,0,0,0,0,0,6,0,3,49
350,ראשון לציון,קידוש השם        11,369,362,37,5,1,0,0,0,2,35,0,32,0,0,97,0,79,39,4,0,1,0,0,0,1,0,0,0,0,4,0,2,23
360,ראשון לציון,גוש עציון        23,362,353,44,3,0,0,0,0,0,30,1,19,0,1,105,0,44,44,3,0,0,1,0,0,0,0,0,0,0,2,0,6,50
370,ראשון לציון,''תרמ''''ב            7'',397,383,58,5,0,0,0,0,0,40,1,12,3,2,111,0,69,52,11,1,0,1,1,0,0,0,0,1,0,2,0,3,10
