סמל ישוב,סמל קלפי,בוחרים,מצביעים,פסולים,כשרים,שם ישוב,אמת,ב,ג,ד,ו,ז,זך,זנ,ט,יש,כן,ל,ם,מחל,מרצ,נ,נץ,עם,ף,פה,צ,צף,ק,קך,קנ,קץ,רק,שס
3575,10,452,361,0,361,בית חורון,7,68,8,0,0,0,0,2,0,9,9,94,3,121,1,1,24,0,0,0,0,0,0,0,3,0,0,11
3576,10,603,502,1,501,מצפה יריחו,0,210,7,0,0,0,0,0,0,4,3,75,2,33,1,0,128,0,0,0,0,0,0,0,2,0,0,36
3578,10,236,187,2,185,שדמות מחולה,1,136,0,0,0,0,0,0,0,1,1,21,0,10,1,0,8,0,0,0,0,0,0,0,2,0,2,2
3579,10,618,481,3,478,אלון מורה,0,129,2,0,0,0,0,1,0,3,0,189,1,49,1,1,70,0,0,0,0,0,0,0,0,0,0,32
3598,10,117,73,1,72,ארגמן,3,6,0,0,0,0,0,0,0,6,0,3,0,48,2,0,0,0,0,0,0,0,0,0,1,0,0,3
3599,10,216,162,1,161,מחולה,1,81,1,0,0,0,0,1,0,2,2,24,0,40,0,0,2,0,0,0,0,0,0,0,1,0,2,4
3601,10,169,128,0,128,קליה,18,3,1,0,0,0,0,0,0,20,1,7,5,55,8,0,1,0,0,0,0,0,0,0,9,0,0,0
3602,10,166,125,0,125,ראש צורים,0,66,0,0,0,0,0,0,0,3,2,24,3,16,1,2,4,0,0,0,0,0,0,0,1,0,2,1
3603,10,250,189,2,187,הר גילה,37,3,0,0,1,1,0,0,0,29,3,6,0,77,14,0,2,0,0,0,0,0,0,0,7,0,4,3
3604,10,783,621,5,616,אלון שבות,5,321,4,0,0,1,0,0,0,1,36,120,3,69,0,0,34,0,0,0,0,1,0,0,0,0,0,21
3604,20,563,491,1,490,אלון שבות,1,256,4,0,0,0,0,0,0,2,32,100,0,49,1,0,36,0,0,0,0,0,0,0,1,1,1,6
3604,30,328,273,0,273,אלון שבות,1,138,0,0,0,0,0,0,0,2,19,58,1,31,0,1,18,0,0,0,0,0,0,0,1,0,1,2
3605,10,140,85,1,84,משואה,2,0,0,0,0,0,0,0,0,14,0,3,2,52,2,0,1,0,0,0,2,0,0,0,5,0,1,0
3606,10,104,64,0,64,גלגל,20,1,0,0,0,0,0,0,0,15,0,1,0,22,4,0,0,0,0,0,0,0,0,0,1,0,0,0
3607,10,83,67,4,63,''ייט''''ב'',5,5,0,0,0,0,0,0,0,2,12,13,0,20,1,0,3,0,0,0,0,0,0,0,1,0,1,0
3608,10,542,277,3,274,מעלה אפרים,16,13,3,0,0,0,0,1,1,41,2,24,2,146,6,2,2,0,0,1,0,0,0,0,5,0,5,4
3608,20,581,322,7,315,מעלה אפרים,23,14,1,0,2,0,0,1,0,43,14,42,1,139,4,0,6,0,2,5,0,0,0,0,6,0,2,10
3609,10,132,74,0,74,חמרה,16,1,0,0,0,0,0,0,0,9,0,10,0,31,1,0,5,0,0,0,0,0,0,0,0,0,0,1
3610,10,120,83,0,83,מצפה שלם,24,0,0,0,0,0,0,0,0,14,0,0,2,18,15,0,0,0,0,0,0,0,0,0,4,0,6,0
3611,10,464,342,5,337,קרית ארבע,2,85,1,0,0,0,0,0,0,6,7,108,0,44,0,1,63,0,0,0,0,0,0,0,0,0,1,19
3611,20,544,383,2,381,קרית ארבע,3,74,6,0,0,1,0,0,0,11,6,100,3,63,1,0,88,0,0,0,0,0,0,0,1,0,0,24
3611,30,478,370,9,361,קרית ארבע,0,29,3,0,1,0,0,0,0,23,17,97,1,77,1,0,86,0,2,0,0,1,0,0,4,0,0,19
3611,40,440,333,6,327,קרית ארבע,1,40,3,0,0,0,0,2,0,1,0,97,3,50,0,0,112,0,0,0,0,2,0,0,3,0,0,13
3611,50,609,449,10,439,קרית ארבע,0,74,5,0,0,1,0,0,1,7,3,145,0,69,0,0,94,0,0,1,0,0,0,0,1,0,0,38
3611,60,512,375,9,366,קרית ארבע,1,28,2,0,0,0,0,1,0,10,8,159,2,72,0,0,63,0,0,0,0,0,0,0,0,0,1,19
3611,70,529,387,3,384,קרית ארבע,1,41,4,0,0,0,0,1,0,10,3,114,1,73,1,0,112,0,0,0,0,0,0,0,0,0,0,23
3612,10,128,82,0,82,בקעות,16,1,0,0,0,0,0,0,0,16,0,5,0,33,6,1,0,0,0,0,0,0,0,0,3,0,0,1
3613,10,93,52,0,52,גיתית,10,0,0,0,0,0,0,0,0,9,0,6,0,25,0,1,1,0,0,0,0,0,0,0,0,0,0,0
3614,10,120,71,0,71,מכורה,14,2,0,0,0,0,0,0,0,12,0,4,1,26,4,1,0,0,0,0,0,0,0,0,7,0,0,0
3615,10,208,133,0,133,פצאל,31,2,0,0,0,0,0,0,0,13,0,13,0,61,7,1,0,0,0,0,0,0,0,0,4,0,1,0
3616,10,646,443,6,437,מעלה אדומים,6,12,0,0,0,0,0,11,0,37,34,86,3,198,3,0,5,0,0,0,0,0,0,0,4,0,1,37
3616,20,523,376,8,368,מעלה אדומים,10,35,0,0,0,1,0,6,0,27,20,59,2,164,2,1,8,0,0,1,0,0,1,0,7,0,0,24
3616,30,605,431,4,427,מעלה אדומים,16,32,7,0,0,0,0,5,0,33,7,36,11,221,5,0,16,0,0,0,0,0,0,0,9,0,1,28
3616,40,625,441,5,436,מעלה אדומים,25,33,4,0,0,0,0,4,0,44,16,34,9,221,6,0,13,0,0,1,0,0,0,0,6,0,2,18
3616,50,471,331,2,329,מעלה אדומים,10,49,9,0,0,0,0,5,0,26,8,39,2,130,3,0,16,0,0,0,0,0,0,0,4,0,0,28
3616,60,666,421,9,412,מעלה אדומים,18,20,4,1,1,0,0,4,0,49,20,85,7,151,5,2,10,0,0,0,0,0,0,1,2,0,0,32
3616,70,559,351,6,345,מעלה אדומים,4,15,5,0,0,0,0,0,0,29,45,99,4,115,5,1,9,0,0,0,0,0,1,1,5,0,0,7
3616,80,641,484,0,484,מעלה אדומים,8,136,5,0,0,0,0,1,0,16,25,61,2,158,8,2,17,0,0,1,0,0,0,0,3,0,0,41
3616,90,774,535,10,525,מעלה אדומים,10,16,4,1,0,0,0,8,0,37,35,134,3,224,8,2,9,0,0,0,0,0,1,0,5,0,0,28
3616,100,525,354,5,349,מעלה אדומים,11,20,3,0,0,0,0,6,0,32,17,59,8,159,2,1,7,0,0,0,0,0,0,1,3,0,2,18
3616,110,727,500,8,492,מעלה אדומים,12,14,2,0,0,0,0,4,0,42,34,71,5,233,6,0,14,0,0,1,0,0,0,0,4,1,0,49
3616,120,701,520,11,509,מעלה אדומים,16,7,4,0,0,0,0,6,0,40,15,66,4,298,5,1,13,0,0,0,0,0,0,5,0,0,0,29
3616,130,654,424,10,414,מעלה אדומים,9,19,2,0,0,0,0,3,0,27,20,52,6,210,5,0,7,0,0,0,0,0,0,0,4,0,2,48
3616,140,670,504,3,501,מעלה אדומים,19,17,1,0,0,0,0,6,0,36,3,17,17,333,7,3,2,0,0,1,0,0,0,0,3,0,3,33
3616,150,621,462,6,456,מעלה אדומים,24,26,5,1,0,1,0,3,2,44,10,39,1,249,11,0,10,0,0,4,0,0,1,0,4,0,1,20
3616,160,674,504,3,501,מעלה אדומים,23,17,1,0,0,1,0,18,0,48,5,36,6,276,14,2,9,0,0,0,0,0,0,0,7,0,2,36
3616,170,499,382,3,379,מעלה אדומים,8,12,1,0,0,0,0,8,0,36,10,38,5,218,7,2,5,0,0,0,0,0,0,0,0,0,0,29
3616,180,745,501,3,498,מעלה אדומים,48,19,3,0,0,0,0,9,1,49,13,43,2,260,11,0,6,0,0,0,1,0,0,0,5,0,3,25
3616,190,625,520,6,514,מעלה אדומים,4,232,24,0,0,0,0,0,0,2,23,93,3,70,2,0,39,0,0,0,0,0,0,0,0,0,2,20
3616,220,698,509,6,503,מעלה אדומים,19,12,4,0,0,0,0,11,0,48,2,30,6,292,6,3,5,0,0,0,0,0,0,0,6,0,1,58
3616,250,664,473,4,469,מעלה אדומים,12,14,1,0,0,0,0,8,0,46,9,45,9,258,4,0,7,0,0,0,0,0,0,0,4,0,1,51
3616,260,726,547,7,540,מעלה אדומים,17,16,3,0,0,0,0,7,0,58,5,47,10,309,8,0,3,1,0,1,0,0,0,0,0,0,1,54
3616,270,654,493,6,487,מעלה אדומים,11,44,1,0,0,0,0,8,0,36,17,50,9,250,7,4,9,0,0,0,0,0,0,0,3,0,1,37
3616,280,684,517,2,515,מעלה אדומים,14,14,4,0,0,0,0,4,0,46,0,30,8,327,9,0,10,0,0,1,0,0,0,1,3,0,2,42
3616,290,547,421,4,417,מעלה אדומים,10,14,1,0,0,0,0,3,0,44,1,33,7,250,8,1,5,0,0,0,0,0,0,0,7,0,0,33
3616,9510,149,118,1,117,מעלה אדומים,1,4,1,0,0,0,0,2,0,13,1,5,7,74,3,0,0,0,0,0,0,0,0,0,0,0,0,6
3616,9520,792,609,5,604,מעלה אדומים,22,24,4,0,0,0,0,5,0,62,15,46,9,337,9,1,7,0,0,0,2,0,0,0,5,0,1,55
3617,10,582,467,6,461,עופרה,2,159,6,0,0,0,0,0,0,5,13,159,1,64,2,0,35,0,0,0,0,0,0,0,3,0,2,10
3617,20,614,513,5,508,עופרה,0,221,4,0,0,0,0,0,0,4,9,178,4,42,0,0,34,0,0,0,0,0,0,1,3,0,0,8
3618,10,432,363,2,361,אלעזר,2,126,6,0,0,0,0,0,0,5,23,96,2,56,2,0,37,0,0,0,0,0,0,0,0,0,0,6
3619,10,149,93,1,92,רועי,9,8,0,0,0,0,0,0,0,11,0,16,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,2
3620,10,47,24,0,24,נירן,11,0,0,0,0,0,0,0,0,2,0,0,2,4,3,0,0,0,0,0,0,0,0,0,2,0,0,0
3637,10,380,275,6,269,מעלה שומרון,1,7,9,0,0,0,0,0,0,18,5,80,0,109,2,2,8,0,0,0,0,0,0,0,4,0,2,22
3638,10,486,397,3,394,כפר אדומים,17,63,0,0,0,0,0,0,0,27,7,103,5,136,4,2,11,0,0,0,0,0,0,0,6,0,5,8
3638,20,504,397,1,396,כפר אדומים,6,52,5,0,0,0,0,0,0,16,14,121,2,155,2,0,8,0,0,3,0,0,0,0,2,0,4,6
3639,10,130,89,0,89,ורד יריחו,4,9,1,0,0,0,0,0,0,8,0,8,0,49,1,0,2,0,0,0,0,0,0,0,5,0,0,2
3640,10,695,516,4,512,קרני שומרון,4,98,8,0,0,0,0,2,0,15,26,147,3,116,1,0,59,0,0,0,0,0,0,0,4,0,0,29
3640,20,435,317,0,317,קרני שומרון,0,150,3,0,0,0,0,0,0,2,1,86,0,17,0,0,44,0,0,0,0,0,0,0,0,0,0,14
3640,30,723,528,3,525,קרני שומרון,11,76,0,0,0,0,0,2,0,25,15,113,2,227,1,1,31,0,0,0,0,1,0,0,6,0,0,14
3640,40,474,343,6,337,קרני שומרון,10,8,0,0,0,0,0,0,0,19,7,85,6,157,1,0,8,0,1,0,0,1,0,0,3,1,2,28
3640,50,664,428,9,419,קרני שומרון,8,24,4,0,0,0,0,0,0,29,5,87,5,200,1,1,14,0,0,0,0,0,0,0,7,0,2,32
3640,60,424,329,1,328,קרני שומרון,0,170,1,0,0,0,0,0,0,2,3,84,0,26,0,0,34,0,0,0,0,0,0,0,2,0,2,4
3640,9900,497,382,4,378,קרני שומרון,0,159,2,0,0,0,0,0,0,0,5,111,1,37,0,0,41,0,0,0,0,0,0,0,1,0,0,21
3641,10,845,670,1,669,שילה,0,251,5,0,0,0,0,0,0,1,1,208,1,48,0,0,110,0,0,0,0,0,0,0,2,0,0,42
3642,10,141,79,0,79,חומש,0,0,0,0,0,0,0,0,0,2,14,19,0,37,0,0,5,0,0,0,0,0,0,1,1,0,0,0
3643,10,327,262,1,261,חיננית,3,63,2,0,0,0,0,3,0,7,69,41,1,67,0,0,2,0,0,0,0,0,0,0,2,0,0,1
3644,10,815,596,10,586,גבעון החדשה,36,4,1,0,0,0,0,0,0,85,2,113,8,294,12,4,8,0,0,4,0,0,0,0,8,0,1,6
3645,10,36,24,1,23,בית הערבה,3,0,0,0,1,0,0,0,0,4,1,2,0,6,2,0,0,0,0,0,0,0,0,0,0,0,2,2
3647,10,513,430,2,428,יקיר,0,113,6,0,1,0,0,1,0,4,3,158,2,82,2,1,30,0,0,0,0,0,0,0,3,0,1,21
3648,10,173,131,2,129,מתתיהו,0,2,101,0,0,0,0,0,0,0,6,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,13
3649,10,365,274,2,272,שקד,22,10,1,0,0,0,0,0,0,36,0,23,3,153,7,1,6,0,0,0,0,0,0,0,2,0,1,7
3650,10,739,575,3,572,אפרתה,12,220,8,0,0,0,0,0,0,6,45,114,1,110,7,0,34,0,0,0,0,0,0,0,9,0,2,4
3650,20,721,550,0,550,אפרתה,6,157,5,0,1,0,0,3,0,6,56,132,1,123,3,1,30,0,0,0,0,0,0,0,7,0,6,13
3650,30,832,698,4,694,אפרתה,6,216,7,0,0,0,0,1,0,4,62,182,0,128,1,2,59,0,0,0,0,0,1,0,1,0,0,24
3650,40,793,616,0,616,אפרתה,6,216,9,0,0,0,0,0,0,9,40,123,1,154,3,4,37,0,0,0,0,0,0,0,2,0,0,12
3650,50,663,532,3,529,אפרתה,7,185,2,0,0,0,0,1,0,3,45,146,1,84,6,2,33,0,0,0,0,1,0,0,3,0,1,9
3651,10,455,387,1,386,מעלה מכמש,0,128,14,0,0,0,0,0,0,1,9,107,0,54,0,0,35,0,0,0,0,0,0,0,2,1,0,35
3652,10,494,379,4,375,בית אריה,19,7,1,0,0,0,0,0,0,60,0,28,1,242,5,1,1,0,0,0,0,0,0,0,6,0,1,3
3652,20,622,484,3,481,בית אריה,15,3,1,0,0,0,0,0,0,62,0,34,5,335,6,1,5,0,0,0,0,0,0,0,4,0,0,10
3652,30,476,377,5,372,בית אריה,26,6,1,0,0,0,0,0,0,60,1,22,3,212,15,4,3,0,0,0,0,0,0,0,10,0,4,5
3653,10,143,84,0,84,מעלה עמוס,0,1,60,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,10
3654,10,851,613,3,610,ברקן,16,5,2,0,0,0,0,0,0,51,6,105,4,387,7,1,7,1,0,0,1,0,0,0,15,0,0,2
3655,10,458,370,3,367,''ניל''''י'',15,13,1,0,1,0,0,0,0,77,1,30,2,202,4,1,3,0,0,0,0,0,0,0,6,0,4,7
3656,10,166,144,0,144,כרמל,0,55,2,0,0,0,0,0,0,1,0,68,0,5,0,0,9,0,0,0,0,0,0,0,0,0,1,3
3657,10,125,106,0,106,מעון,0,57,0,0,0,0,0,0,0,0,0,25,0,2,0,0,16,0,0,0,0,0,0,0,0,1,0,5
3658,10,146,122,0,122,עטרת,0,49,0,0,0,0,0,0,0,2,0,47,0,8,0,0,10,0,0,0,0,0,0,0,0,0,0,6
3659,10,634,556,2,554,פסגות,1,264,2,0,0,0,0,0,0,2,2,196,0,38,3,1,27,0,0,0,0,0,0,0,3,0,1,14
3660,10,669,539,10,529,עמנואל,0,9,185,0,0,0,0,0,0,0,0,21,1,12,0,0,75,0,0,0,0,0,0,0,0,0,0,226
3660,20,580,413,3,410,עמנואל,4,5,118,0,0,0,0,1,0,0,0,17,0,14,0,0,59,0,0,0,0,0,0,0,0,0,0,192
3709,10,315,263,2,261,מבוא חורון,0,123,15,0,0,0,0,0,0,2,0,65,0,6,0,0,18,0,0,0,0,0,0,0,1,0,0,31
3710,10,457,347,4,343,ברכה,1,25,0,0,0,0,0,0,0,1,0,141,0,140,1,1,25,0,0,0,0,0,0,0,0,0,0,8
3712,10,294,226,2,224,ענב,0,45,0,0,0,0,0,0,0,3,0,60,0,46,0,0,13,0,0,1,0,0,0,0,2,0,0,54
3713,10,68,40,1,39,נעמי,3,0,0,0,0,0,0,1,0,7,1,4,0,21,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3715,10,419,327,0,327,עלמון,13,3,0,0,0,0,0,0,0,31,2,43,0,219,3,1,6,0,0,0,0,0,0,0,2,0,2,2
3717,10,156,79,1,78,חרמש,6,0,0,0,0,0,0,0,0,12,1,14,0,37,1,0,4,0,0,0,0,0,0,0,0,0,0,3
3719,10,48,30,0,30,תלם,2,0,0,0,0,0,0,2,0,0,2,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3720,10,594,455,5,450,שערי תקווה,25,61,9,0,0,0,0,0,0,49,5,64,10,206,8,1,5,0,0,0,0,0,0,0,2,0,1,4
3720,20,606,444,4,440,שערי תקווה,26,38,1,0,0,0,0,1,0,45,3,69,0,221,3,2,8,0,0,0,0,0,0,0,8,0,5,10
3720,30,676,542,1,541,שערי תקווה,22,109,6,0,0,0,0,0,0,34,2,64,4,243,7,3,14,0,0,1,0,0,0,0,5,0,9,18
3720,40,563,415,4,411,שערי תקווה,12,59,5,0,0,0,0,0,0,37,0,79,2,170,6,0,11,0,0,0,0,0,0,0,11,0,3,16
3722,10,113,80,0,80,אשכולות,10,2,0,0,0,1,0,1,0,11,3,3,0,43,2,1,0,0,0,0,0,0,0,0,0,0,1,2
3723,10,111,94,0,94,פני חבר,0,48,0,0,0,0,0,0,0,0,0,19,0,2,0,0,18,0,0,0,0,0,0,0,0,1,0,6
3725,10,472,404,1,403,נווה דניאל,0,167,2,0,0,0,0,0,0,1,23,113,1,50,0,1,37,0,0,0,0,0,0,0,0,0,2,6
3726,10,357,264,6,258,נוקדים,2,18,2,0,0,0,0,0,0,1,8,148,1,50,0,0,24,0,0,0,0,0,0,0,1,0,1,2
3727,10,270,187,1,186,עלי זהב,5,5,0,0,0,0,0,0,0,16,0,28,0,103,2,0,10,0,0,0,0,0,0,0,8,0,0,9
3729,10,93,52,1,51,כדים,5,0,0,0,0,0,0,0,0,6,4,13,2,19,0,0,0,0,0,0,0,0,0,0,1,0,1,0
3730,10,661,496,3,493,גבעת זאב,30,20,9,0,0,0,0,0,0,62,7,36,16,246,6,0,12,0,0,1,0,0,0,0,8,0,1,39
3730,20,674,496,4,492,גבעת זאב,22,16,11,0,0,0,0,2,1,61,9,30,6,263,11,2,12,0,0,3,1,0,0,0,9,0,0,33
3730,30,647,453,5,448,גבעת זאב,38,16,10,0,0,0,0,2,0,44,3,23,8,231,10,3,17,1,0,0,0,0,0,1,5,0,5,31
3730,40,691,505,1,504,גבעת זאב,28,26,16,0,0,0,0,1,0,70,1,25,5,262,16,1,9,0,0,0,0,0,0,0,5,0,1,38
3730,50,604,432,2,430,גבעת זאב,23,25,3,0,0,0,0,2,0,58,5,35,6,215,10,1,8,0,0,0,0,0,0,0,8,0,1,30
3730,60,652,521,4,517,גבעת זאב,21,16,3,0,0,0,0,1,0,58,3,38,8,295,5,0,15,0,0,0,0,0,0,0,5,0,0,49
3730,70,654,478,4,474,גבעת זאב,21,15,8,0,0,1,0,1,0,51,10,43,6,241,4,2,4,0,1,0,0,0,0,0,3,0,3,60
3730,80,538,399,4,395,גבעת זאב,33,15,41,0,0,0,0,0,1,54,1,21,1,184,10,1,5,0,0,0,0,0,0,0,11,0,0,17
3730,90,822,648,3,645,גבעת זאב,50,33,6,0,0,0,0,1,0,60,9,33,7,370,7,3,8,1,0,0,0,0,0,0,6,0,1,50
3730,100,603,444,2,442,גבעת זאב,30,12,56,0,0,0,0,2,0,32,7,25,2,215,8,1,1,0,0,0,0,0,0,0,9,0,2,40
3730,9900,337,230,3,227,גבעת זאב,6,7,2,0,0,0,0,1,0,13,1,19,5,140,4,0,2,0,0,0,0,0,0,0,1,0,1,25
3743,10,283,197,1,196,טנא,17,3,0,0,0,0,0,0,0,32,0,15,5,106,5,0,1,0,0,0,0,0,0,0,3,0,3,6
3745,10,174,159,0,159,מצדות יהודה,1,89,0,0,0,0,0,0,0,0,1,24,1,17,0,1,21,0,0,0,0,0,0,0,0,0,0,4
3746,10,187,158,0,158,קרית נטפים,0,28,0,0,0,0,0,0,0,0,0,58,1,36,0,0,6,0,0,0,0,0,0,0,1,0,0,28
3747,10,369,308,1,307,דולב,0,152,0,0,0,0,0,0,0,0,1,106,1,9,0,0,29,0,0,0,0,0,0,0,0,0,1,8
3748,10,260,221,0,221,עתניאל,1,100,0,0,0,0,0,0,0,0,7,55,0,6,0,0,39,0,0,0,0,0,0,0,0,0,0,13
3749,10,197,153,2,151,יצהר,0,5,3,0,0,0,0,2,0,1,0,34,0,2,0,0,99,0,0,0,0,0,0,0,0,0,0,5
3750,10,546,405,5,400,אלפי מנשה,20,9,0,0,0,0,0,0,0,71,2,25,4,241,10,1,1,0,0,0,2,0,0,0,6,0,2,6
3750,20,598,413,3,410,אלפי מנשה,63,4,0,0,0,0,0,0,0,68,2,15,1,225,9,3,3,0,0,0,0,0,0,0,12,0,3,2
3750,30,670,497,2,495,אלפי מנשה,46,10,6,0,0,1,0,0,0,79,3,28,1,274,19,5,5,0,0,0,0,0,0,0,6,0,3,9
3750,40,656,495,4,491,אלפי מנשה,45,9,2,0,0,0,0,1,0,87,1,25,5,272,14,1,6,0,0,2,1,0,0,0,7,0,2,11
3750,50,597,428,4,424,אלפי מנשה,39,8,1,0,0,0,0,3,0,78,0,28,2,227,11,2,2,0,0,2,1,0,0,0,11,0,1,8
3750,60,709,553,3,550,אלפי מנשה,48,10,1,0,0,0,0,1,0,91,2,29,3,321,11,2,1,0,0,0,3,0,0,0,7,0,1,19
3751,10,78,38,0,38,מגדלים,1,0,0,0,0,0,0,0,0,3,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3752,10,232,187,1,186,מעלה לבונה,0,38,4,0,0,0,0,0,0,0,3,78,0,13,0,0,44,0,0,0,0,0,0,0,0,0,0,6
3754,10,123,75,0,75,אספר,1,6,45,0,0,0,0,0,0,0,1,4,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,2
3756,10,214,189,1,188,סוסיה,0,96,0,0,0,0,0,0,0,0,0,65,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,8
3758,10,117,67,0,67,גנים,5,2,0,0,0,0,0,0,0,8,0,9,0,37,1,0,2,0,0,0,0,0,0,0,2,0,0,1
3759,10,137,78,0,78,אדורה,3,1,0,0,0,0,0,0,0,12,0,1,4,51,1,0,3,0,0,0,0,0,0,0,0,0,0,2
3760,10,556,439,2,437,אורנית,45,56,6,0,0,0,0,0,0,69,5,49,1,163,13,4,6,0,0,0,1,1,0,0,3,0,2,13
3760,20,678,519,4,515,אורנית,69,18,1,0,0,0,0,0,0,93,0,28,7,249,21,2,4,0,0,0,0,0,0,0,7,0,3,13
3760,30,684,541,5,536,אורנית,73,12,2,0,1,0,0,0,0,125,0,15,3,261,16,4,2,0,0,0,1,0,0,0,6,0,6,9
3760,40,512,364,4,360,אורנית,54,10,1,0,0,0,0,0,0,86,0,15,4,162,8,0,0,0,0,0,0,0,0,0,10,0,4,6
3760,50,820,639,9,630,אורנית,82,15,3,0,0,0,0,1,1,136,0,30,7,301,23,3,3,0,0,0,0,0,0,0,9,0,6,10
3762,10,205,163,1,162,איתמר,0,55,2,0,0,0,0,0,0,0,0,48,0,6,0,0,29,0,0,0,0,0,0,0,1,0,0,21
3763,10,612,473,3,470,גבע בנימין,14,10,0,0,0,0,0,1,0,33,3,50,7,292,4,0,11,0,0,0,0,0,0,0,0,0,0,45
3763,20,288,230,3,227,גבע בנימין,7,4,1,0,0,0,0,2,0,23,1,23,2,132,2,1,3,0,0,0,1,0,0,0,2,0,1,22
3764,10,124,107,0,107,חגי,0,26,2,0,0,0,0,0,0,0,0,57,0,5,0,0,11,0,0,0,0,1,0,0,0,0,0,5
3765,10,543,430,3,427,עלי,0,222,1,0,0,0,0,1,0,6,9,91,0,47,1,0,29,0,0,0,0,0,0,0,0,0,0,20
3765,20,463,357,9,348,עלי,1,107,2,0,0,0,0,0,0,10,12,96,0,60,0,0,37,0,0,0,1,0,0,0,4,0,0,18
3766,10,215,192,1,191,כרמי צור,0,112,1,0,0,0,0,0,0,0,0,48,1,11,0,0,10,0,0,0,0,0,0,0,0,0,0,8
3767,10,121,84,0,84,נחליאל,0,2,13,0,0,0,0,0,0,0,0,7,0,2,0,0,33,0,0,0,0,0,0,0,0,0,0,27
3768,10,438,339,1,338,פדואל,0,176,2,0,0,0,0,0,0,0,0,102,0,13,0,0,36,0,0,0,0,0,0,0,0,0,1,8
3769,10,709,554,4,550,הר אדר,157,5,1,0,0,0,0,1,0,137,5,14,4,134,70,1,6,0,0,0,0,0,0,0,10,0,4,1
3769,20,578,414,0,414,הר אדר,121,12,0,0,1,0,0,0,0,91,1,8,7,95,62,3,3,0,0,0,0,0,0,0,7,0,2,1
3770,10,632,543,2,541,חשמונאים,4,202,18,0,0,0,0,3,0,4,50,86,1,66,1,0,24,0,0,0,0,0,0,0,4,0,4,74
3770,20,503,425,0,425,חשמונאים,2,178,11,0,0,0,0,0,0,3,36,58,0,58,3,1,21,0,0,0,0,0,0,0,6,0,0,48
3778,10,380,300,3,297,עץ אפרים,1,29,4,0,0,0,0,0,0,25,2,55,0,127,3,0,14,0,0,0,0,0,0,0,5,0,2,30
3779,10,715,598,8,590,כוכב יעקב,0,2,221,0,0,0,0,1,0,0,0,13,0,7,1,0,70,1,0,0,0,0,0,0,0,0,0,274
3779,20,794,648,7,641,כוכב יעקב,0,137,26,0,0,0,0,2,0,1,5,130,1,53,0,0,78,0,0,0,0,0,0,0,1,0,0,207
3780,10,549,460,4,456,ביתר עילית,0,1,212,0,0,0,0,0,0,1,1,1,0,1,0,0,37,0,0,0,0,0,0,0,0,0,0,202
3780,20,503,405,7,398,ביתר עילית,1,2,161,0,0,0,0,3,0,1,0,3,0,9,0,0,42,0,0,0,0,0,0,0,0,0,0,176
3780,30,559,441,2,439,ביתר עילית,1,0,272,0,0,0,0,2,0,0,0,8,0,1,0,0,25,0,0,0,0,0,0,0,0,0,0,130
3780,40,561,470,8,462,ביתר עילית,0,4,145,0,0,0,0,2,0,3,1,4,0,7,0,0,33,0,0,0,0,0,0,0,0,0,0,263
3780,50,545,441,6,435,ביתר עילית,0,2,185,0,0,0,0,1,0,0,0,1,0,2,0,0,33,0,0,0,0,0,0,0,0,0,1,210
3780,60,796,659,5,654,ביתר עילית,0,2,389,0,0,0,0,0,1,0,0,5,0,2,0,0,29,0,0,0,0,0,0,0,0,0,0,226
3780,70,733,601,3,598,ביתר עילית,0,3,299,0,0,0,0,3,0,0,0,7,0,2,1,0,64,0,0,0,0,0,0,0,1,0,1,217
3780,80,794,666,2,664,ביתר עילית,0,5,371,0,0,0,0,3,0,0,0,4,0,2,0,0,48,0,0,0,0,0,0,0,0,0,0,231
3780,90,513,417,5,412,ביתר עילית,0,0,260,0,0,0,0,0,0,0,0,1,0,1,0,0,26,0,0,0,0,0,0,0,0,1,0,123
3780,100,722,607,14,593,ביתר עילית,0,2,415,0,0,0,0,2,0,0,0,2,0,2,0,0,21,0,0,0,0,0,0,0,0,0,0,149
3780,110,511,428,1,427,ביתר עילית,1,0,231,0,0,0,0,0,0,0,0,5,0,6,0,1,55,0,0,0,0,0,0,0,0,0,0,128
3780,150,736,646,8,638,ביתר עילית,0,0,435,0,0,0,0,0,0,0,0,3,0,6,0,0,37,0,0,0,0,0,0,0,0,0,0,157
3781,10,280,214,0,214,קדר,9,4,0,0,0,0,0,0,0,21,1,14,1,144,3,0,6,0,0,0,0,0,0,0,3,0,1,7
3784,10,175,117,2,115,שמעה,5,4,0,0,0,0,0,0,0,12,0,23,6,54,2,1,3,0,0,0,0,0,0,0,1,1,0,3
3787,10,317,239,4,235,נעלה,16,3,3,0,0,0,0,0,1,46,0,40,3,103,8,2,4,0,0,0,0,0,0,1,2,0,0,3
3788,10,538,492,1,491,טלמון,0,215,8,0,0,0,0,0,0,0,3,192,2,12,0,0,47,0,0,0,0,0,0,0,1,0,2,9
